time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.38717,0.41712200000000005,0.39501619047619047,0.393666,0.006875613320653476,0.18665700000000002,0.200289,0.190737,0.19060900000000003,0.00329445209405145,0.245697,0.267042,0.25619335000000004,0.2558095,0.004542411719285255,1.2186949999999999,1.395976,1.3036053,1.3142630000000002,0.032856862085567505,0.178401,0.200993,0.18872740000000002,0.189745,0.004228604762802976,15.014833000000001,17.119388000000004,15.975744000000002,15.990518999999999,0.37323552864109866,1.152646,1.2371910000000002,1.1956848999999998,1.1975105000000001,0.015110714268028526,7.550025,8.198892,7.796309150000002,7.7996099999999995,0.12096807228821796,0.108,0.108705,0.1083142,0.1082565,0.000221382384123036,3.5895230000000002,3.8381,3.6647077500000003,3.6486595,0.06977116157473297,32,32,4096,28672,151936,True,3808,1
0.382914,0.40512200000000004,0.3913407619047619,0.39053,0.005100200415340954,0.18560100000000002,0.193825,0.18890500000000002,0.188593,0.002236108047478919,0.24765,0.257602,0.25374395000000005,0.2542255,0.002673293296198528,1.2664070000000003,1.3495439999999999,1.3054697,1.2994155,0.01952900907393916,0.182944,0.193025,0.18746665,0.18694499999999997,0.0024228115542691323,15.581624,16.362332,15.988029449999999,15.968602500000001,0.2195701231824299,1.166599,1.2108230000000002,1.1870402500000001,1.183975,0.009768908372356692,7.635467000000001,8.033965,7.786643850000002,7.76726,0.09585391014104461,0.106337,0.107105,0.10680400000000001,0.106833,0.000210639027722786,3.582932,3.9421019999999998,3.8117176500000007,3.864342,0.11158060469108196,32,32,4096,28672,151936,True,3776,1
0.38125000000000003,0.410466,0.3894559523809524,0.388386,0.0074664886786366,0.18393700000000002,0.197249,0.18741865,0.187185,0.003561966834138128,0.244641,0.26332900000000004,0.25175015,0.250802,0.004399643556869129,1.242183,1.389928,1.30275605,1.3051590000000002,0.03432680339832858,0.179808,0.19708900000000001,0.18645520000000004,0.185889,0.004150757058658095,15.366357,17.204542,15.9783442,15.975224,0.3630962407611238,1.150598,1.22743,1.1758482499999998,1.1768385,0.015437535204413304,7.621322,8.30139,7.7912414,7.783003000000001,0.14639713669822893,0.10512099999999999,0.10592100000000002,0.10545014999999999,0.1054405,0.00021433414916900327,3.464179,3.899925,3.649044,3.59706,0.13117287030708746,32,32,4096,28672,151936,True,3744,1
0.37853,0.413986,0.38710152380952384,0.385058,0.008158514796089086,0.18393700000000002,0.200129,0.18728585,0.18638500000000002,0.003917405331019498,0.24637,0.264641,0.25082045,0.25025699999999995,0.003940646184003332,1.172263,1.336808,1.2274902,1.2198470000000001,0.031138506981870536,0.176257,0.19897800000000002,0.18527464999999999,0.1844325,0.0042592406749912635,14.868435000000002,16.960413,15.686148300000003,15.607319500000001,0.3933403025002773,1.131559,1.218375,1.1680400999999998,1.1679265,0.016121887212420256,7.324905000000001,8.054796999999999,7.5868858,7.5837555000000005,0.14270117638043456,0.10396899999999999,0.10544100000000001,0.10455755000000003,0.104401,0.0004995289255889003,3.468372,3.943446,3.64289725,3.622116,0.12465384679017132,32,32,4096,28672,151936,True,3712,1
0.372387,0.408034,0.3832037142857142,0.381762,0.007392836707586199,0.180929,0.196801,0.18540265,0.184753,0.003470842855489139,0.243873,0.261378,0.24847995000000006,0.24761699999999998,0.0038410585321627154,1.189799,1.320231,1.2214948,1.2227265,0.02927890785121602,0.18000100000000002,0.195009,0.18341865000000002,0.18316900000000003,0.0036565279333679365,15.376088,16.58515,15.673997850000001,15.591368,0.3128625824205052,1.144166,1.217735,1.1598960499999997,1.1531585,0.01847789549292612,7.398954000000001,8.152014,7.58915035,7.559098500000001,0.17432458948819426,0.102657,0.104128,0.10317185,0.1030725,0.00037686526438503084,3.453619,3.685781,3.5070759000000002,3.495812,0.05259182330638483,32,32,4096,28672,151936,True,3680,1
0.365282,0.399459,0.3762292380952381,0.374594,0.0069926284172266645,0.17740799999999998,0.189057,0.1823178,0.181601,0.0027834814639224733,0.24060900000000002,0.251041,0.24515495,0.244753,0.002728338935597997,1.177447,1.2602950000000002,1.2164981,1.2087750000000002,0.0220536030273967,0.17740899999999998,0.187777,0.18139475,0.181041,0.0026390644341319157,15.178998000000002,16.478174,15.60493025,15.558728,0.30996023511313076,1.125319,1.193991,1.1456434999999998,1.1427429999999998,0.01482789250197074,6.948648,7.634475,7.178788000000002,7.148056,0.1559662622235975,0.101248,0.101825,0.10157990000000001,0.1015845,0.00013733422734336863,3.390612,3.706133,3.5045383,3.489732,0.0693340233176324,32,32,4096,28672,151936,True,3648,1
0.366914,0.37699400000000005,0.37250947619047614,0.37270600000000004,0.002997453802321592,0.177505,0.182177,0.18010189999999998,0.1798095,0.0014115427694547558,0.239073,0.245505,0.24240465000000003,0.24275400000000003,0.0017308051096238417,1.1653510000000002,1.2242629999999999,1.2069590000000001,1.2071749999999999,0.016233243520627636,0.17382499999999998,0.181793,0.17929219999999996,0.179761,0.002073621604825724,15.007766,15.725722,15.470204650000005,15.50369,0.18606488162366228,1.108551,1.142343,1.1298560999999998,1.131366,0.008969985200099291,7.025928000000001,7.222986,7.12781095,7.120169500000001,0.06056790098350349,0.100161,0.10054500000000001,0.10036695,0.1003845,0.00011552076653139136,3.370611,3.742006,3.5370076999999993,3.4991890000000003,0.11389931065643025,32,32,4096,28672,151936,True,3616,1
0.35913799999999996,0.382402,0.3688600476190476,0.36797,0.005060377074941114,0.174369,0.185697,0.17840419999999999,0.178369,0.002376975422674793,0.23680099999999998,0.24726599999999999,0.24028310000000003,0.24032150000000002,0.0023303158777298826,1.176934,1.2653830000000001,1.211199,1.211351,0.02059182666010964,0.173633,0.18333000000000002,0.17776904999999998,0.178097,0.0024204672580929506,14.506485000000001,15.254457,14.84901605,14.875430999999999,0.2112376253927021,1.106854,1.1563910000000002,1.1220579499999999,1.123655,0.011531517764262431,6.52023,6.974088,6.686029049999999,6.7041830000000004,0.10727668016837344,0.10096,0.10140900000000001,0.1012278,0.1012165,0.00011835776273654389,3.271411,3.652949,3.43849685,3.39818,0.11482397241746818,32,32,4096,28672,151936,True,3584,1
0.351938,0.39517,0.3664187619047619,0.364738,0.008461464704370675,0.170689,0.19168100000000002,0.17747469999999996,0.17649700000000001,0.004286702836679959,0.233601,0.251938,0.23800135000000006,0.23737750000000002,0.0039865728925356425,1.1709829999999999,1.3315910000000002,1.20717175,1.204247,0.03385219831543446,0.170721,0.189601,0.17584419999999998,0.175441,0.00367461729435869,14.3261,16.181183,14.857343,14.865079000000001,0.3751407553383132,1.091686,1.161863,1.1142721000000002,1.113479,0.01649620177162002,6.4215420000000005,7.353099,6.6926903499999995,6.664583,0.19914827469909827,0.099744,0.10025700000000001,0.0999926,0.099969,0.00012358737799629925,3.203602,3.677205,3.3795542,3.3682760000000003,0.09744007054523307,32,32,4096,28672,151936,True,3552,1
0.354627,0.368738,0.3621156190476191,0.361986,0.003223869155388556,0.17116900000000002,0.178113,0.1752554,0.175377,0.0015990429137455915,0.231105,0.240577,0.2354063,0.2354255,0.002216561573699231,1.157543,1.232873,1.2017017,1.203159,0.016547417696124094,0.167457,0.177921,0.17405385,0.174065,0.0021179791612525377,14.181652,15.216666,14.785184899999999,14.854135500000002,0.2259490770956811,1.074502,1.116838,1.1001535,1.1032380000000002,0.009675303036597875,6.422118,6.807464,6.6435991,6.659143500000001,0.09718016862194666,0.09875300000000001,0.099425,0.0991271,0.09910500000000001,0.00017038747019660627,3.2100030000000004,3.360052,3.284333,3.2832835,0.03853763890536104,32,32,4096,28672,151936,True,3520,1
0.35085000000000005,0.367298,0.3587221428571428,0.35843400000000003,0.003105253586542436,0.170273,0.177569,0.1739418,0.17361700000000002,0.0015402501939620046,0.229409,0.23824199999999998,0.23377594999999998,0.23411350000000003,0.001864486054520117,1.152903,1.228551,1.199545,1.200471,0.015804576444814974,0.16624100000000003,0.17677,0.17289390000000004,0.1731375,0.001980201224623393,14.160212000000001,15.204027,14.783752100000001,14.857736000000001,0.2266990925052193,1.06311,1.1104390000000002,1.0894958999999997,1.0929505000000002,0.010249052243500388,6.4348220000000005,6.843208,6.633441100000001,6.655304000000001,0.09091527370574201,0.09753700000000001,0.098081,0.0978549,0.097872,0.00015763023187193335,3.193075,3.326163,3.25846885,3.2553635000000005,0.03010971141720727,32,32,4096,28672,151936,True,3488,1
0.34768200000000005,0.367234,0.3545621428571429,0.354114,0.0044235777083144545,0.16825700000000002,0.177569,0.17183949999999998,0.17190500000000003,0.0018629914251010384,0.227489,0.236929,0.23141735,0.2307855,0.002349881236892623,1.128615,1.221447,1.1675159000000002,1.172279,0.019746924304559436,0.166625,0.176897,0.17074669999999997,0.1712335,0.002324815435685165,13.827665999999999,14.925817000000002,14.2198961,14.225461000000001,0.2078570558253677,1.061734,1.102151,1.0779870500000002,1.0767419999999999,0.008490597596606517,6.482086000000001,6.832552,6.61640575,6.578087,0.08684277432974759,0.096353,0.097281,0.0967991,0.0968,0.00021915448888854612,,,,,,32,32,4096,28672,151936,True,3456,1
0.340866,0.355298,0.35029390476190475,0.350947,0.0031541733035812974,0.165345,0.173089,0.17004905,0.170497,0.0015536774592881258,0.223938,0.23136099999999998,0.2286558,0.22891299999999998,0.0018244856151803444,1.111464,1.181863,1.1603303500000002,1.168663,0.016724665342765496,0.16361699999999998,0.17097700000000002,0.16893395,0.16971350000000002,0.0018005140509032467,13.658866,14.428887,14.185095200000003,14.238357,0.19713978759641584,1.045607,1.0817670000000001,1.0658467,1.0669345,0.0091322456498936,6.412711000000001,6.7496719999999994,6.5990605,6.607944,0.07857989111248494,0.095553,0.096417,0.0959365,0.095905,0.0002015942707519234,,,,,,32,32,4096,28672,151936,True,3424,1
0.34377800000000003,0.360802,0.34809509523809523,0.347234,0.0044447652774789,0.165185,0.174401,0.168905,0.1686245,0.0019294559077625993,0.224001,0.232513,0.22699029999999998,0.2270895,0.0020266392895628947,1.137575,1.215431,1.1628372500000002,1.162231,0.018084808265157248,0.165089,0.174273,0.16806035,0.1676975,0.002106688996387458,13.863539,14.868153000000001,14.21837185,14.194437,0.20651828236920697,1.0417349999999999,1.081415,1.0574161,1.057095,0.008195337753259473,6.499655,6.8891610000000005,6.6118588,6.572567,0.10063486374492701,0.094273,0.09504000000000001,0.094695,0.094657,0.00018857677481599024,,,,,,32,32,4096,28672,151936,True,3392,1
0.33590600000000004,0.350114,0.34509919047619053,0.34573000000000004,0.0030614950847902694,0.16464099999999998,0.169953,0.1677082,0.1676165,0.0012421180137168948,0.220258,0.228482,0.22506375000000003,0.22509,0.001559202740986558,1.123494,1.1842000000000001,1.16224065,1.165799,0.013934145970510743,0.160257,0.16864099999999999,0.16633855000000003,0.166849,0.0018431618885762576,13.652979000000002,14.558488000000002,14.210643199999998,14.308487500000002,0.20469587869730058,1.0262460000000002,1.061062,1.0484366999999999,1.0540705,0.009147898480525456,6.364775,6.748361,6.6014594,6.655817,0.09237329159524424,0.093312,0.093889,0.09360375000000001,0.0936005,0.00016267540533221515,3.031859,3.136755,3.09506365,3.0976350000000004,0.024198765276920647,32,32,4096,28672,151936,True,3360,1
0.329442,0.353538,0.3418885714285714,0.34157,0.004836566231487445,0.160737,0.172065,0.1663003,0.166001,0.0024108615078432026,0.217921,0.231265,0.22325405000000004,0.223169,0.0025387496819300613,1.0593979999999998,1.131367,1.0985204,1.099431,0.018942363818700125,0.159809,0.168321,0.16489225000000002,0.165425,0.002140027660452076,13.36501,14.333656000000001,13.767167600000002,13.760964500000002,0.2299644970277805,1.02167,1.069383,1.04160305,1.0399105,0.012299492198765754,6.473320000000001,6.981034,6.706860350000001,6.697849,0.1258110579393858,0.093504,0.094753,0.0939847,0.093873,0.00037686311838650374,,,,,,32,32,4096,28672,151936,True,3328,1
0.33549,0.359235,0.342123380952381,0.341314,0.005174216577242266,0.16240100000000002,0.175361,0.16624750000000002,0.165649,0.002734658068205233,0.217921,0.22998500000000002,0.22173105000000004,0.22115400000000002,0.002721107320099673,1.079719,1.178023,1.1058612,1.098982,0.020654771929508212,0.161056,0.174017,0.16463785,0.16408099999999998,0.0026888212710219324,13.488403,14.681435,13.864082400000001,13.8349655,0.2622034340523405,1.018919,1.062662,1.0350063999999999,1.034774,0.010456596780979953,6.570152,7.1772599999999995,6.74667525,6.719129500000001,0.1428923161278712,0.09215999999999999,0.09344,0.0925219,0.0924805,0.0003267070400220973,2.990643,3.24546,3.09474535,3.0899064999999997,0.06176760565885241,32,32,4096,28672,151936,True,3296,1
0.319938,0.357923,0.3375107619047619,0.336034,0.007004835913953011,0.15548900000000002,0.173921,0.16418505,0.1635045,0.0035127139717745274,0.216642,0.22707300000000002,0.21992630000000002,0.218834,0.0028199003546224865,1.068999,1.174183,1.10199725,1.094375,0.02346346892272112,0.15916999999999998,0.172609,0.1630506,0.1621765,0.0030429486916476313,13.140913999999999,14.903709,13.868814200000003,13.829397499999999,0.3896084913368292,0.989222,1.071143,1.0260063499999998,1.023958,0.01652562108447065,6.314023000000001,7.221741,6.743045099999999,6.7083775,0.17423011390741241,0.090625,0.092097,0.09133654999999999,0.0912165,0.00036382557290547704,2.923794,3.234068,3.0282381000000003,3.0058429999999996,0.06773396188316465,32,32,4096,28672,151936,True,3264,1
0.32749,0.356642,0.33477085714285715,0.333089,0.00663999354048535,0.160001,0.17366499999999999,0.16279785,0.1615855,0.0030725699548586312,0.212961,0.22867400000000002,0.21735644999999998,0.216257,0.003322060136045101,1.07719,1.194664,1.1010213000000002,1.093543,0.026748485574140432,0.157857,0.172193,0.16155465,0.16073700000000002,0.0030850263738743,13.464915999999999,14.751772,13.856508600000002,13.8075415,0.32126440970957254,1.0006140000000001,1.072486,1.016992,1.013463,0.017189148006809422,6.531402,7.310092,6.7464308000000015,6.698793500000001,0.17851337230991968,0.089696,0.090625,0.09007745,0.089985,0.00023281354664194415,2.9410749999999997,3.255508,3.0106205,2.9866589999999995,0.06874315199967194,32,32,4096,28672,151936,True,3232,1
0.321762,0.342114,0.32779014285714286,0.327681,0.004711168698253259,0.156577,0.16579300000000002,0.1594682,0.1593295,0.0021589336858736582,0.21021,0.223905,0.2148783,0.21433750000000001,0.0031364774524934784,1.05319,1.147367,1.0824228,1.0837189999999999,0.02267358802351319,0.155649,0.167457,0.15901859999999998,0.158641,0.002810301770273078,13.123858,14.263737,13.371130099999998,13.361012000000002,0.27361612020052833,0.989286,1.0316230000000002,0.9988269000000001,0.9971265,0.010503818357625982,6.330376,6.758058,6.441619650000002,6.4197685,0.10526659950918672,0.088609,0.090529,0.08913185,0.0891045,0.00041900957924610765,,,,,,32,32,4096,28672,151936,True,3200,1
0.31728100000000004,0.344738,0.3263410476190477,0.32499400000000006,0.006280060899584837,0.155969,0.16844900000000002,0.15919470000000002,0.15857700000000002,0.002875353266991728,0.21117,0.22365000000000002,0.21419335,0.21336100000000002,0.003027556411943471,1.061991,1.1602000000000001,1.08424035,1.079031,0.024106044041432875,0.15507200000000002,0.16845,0.15838020000000003,0.1577605,0.0031586082314842374,13.127186,14.363386,13.4334381,13.4265,0.24942460969256813,0.980294,1.032103,0.9937885500000002,0.993926,0.010464695564014269,6.325864000000001,6.862634,6.49679275,6.4846485000000005,0.12194245161627466,0.087297,0.088672,0.0877188,0.087632,0.0003418194845236299,2.870961,3.110547,2.9314039999999997,2.9178265,0.05551635780380407,32,32,4096,28672,151936,True,3168,1
0.315938,0.340002,0.3243967142857143,0.32317,0.00580474481735053,0.153793,0.165857,0.15791945,0.157057,0.0030418180168280975,0.207297,0.21885,0.21048119999999998,0.209473,0.0030654367649651463,1.055974,1.156967,1.0791058500000001,1.0744395,0.02425290315874578,0.15424100000000002,0.16614500000000001,0.15682980000000002,0.15625699999999998,0.002943058980041006,13.116178,14.420859,13.421698800000001,13.4018115,0.2951639956630212,0.96855,1.020262,0.9828926500000001,0.982838,0.01166950271551877,6.321064000000001,6.862826999999999,6.4788839,6.4811125,0.1215415764406978,0.08604900000000001,0.088225,0.08649199999999999,0.08638499999999999,0.0005124849266076014,2.843985,3.084404,2.89913985,2.878098,0.06474403359868384,32,32,4096,28672,151936,True,3136,1
0.308642,0.340003,0.3206679047619047,0.319522,0.007053686019884928,0.15088100000000002,0.164865,0.156073,0.155745,0.003085435204310735,0.203905,0.21907400000000002,0.20867014999999997,0.20814500000000002,0.0034406974042336265,1.033447,1.1522640000000002,1.0761621,1.0722310000000002,0.02557463071463599,0.149505,0.16384100000000001,0.15498340000000002,0.154593,0.003188799513923698,12.929266,14.348924,13.374997200000001,13.391573000000001,0.2988735257246114,0.953894,1.009318,0.9719151000000001,0.9726945,0.011982758943164957,6.246536,6.845516,6.47415335,6.4772415,0.13218314829102648,0.08483199999999999,0.08672,0.08528675,0.085184,0.00043191803331187983,2.7508980000000003,3.058995,2.8639335000000004,2.851298,0.0655707079437915,32,32,4096,28672,151936,True,3104,1
0.308674,0.33517,0.316931619047619,0.31587400000000004,0.006000608782418432,0.150242,0.162978,0.1544506,0.153729,0.0028900946939503596,0.201761,0.215362,0.20618065,0.2058255,0.0030597411536762366,1.015271,1.120711,1.04674905,1.043095,0.022039157750410977,0.149793,0.16220900000000002,0.15358505,0.152961,0.0025803122383734924,12.438512000000001,13.46559,12.781902599999999,12.769266,0.2564286167192343,0.95191,1.011431,0.96739335,0.9658145,0.013517458493648112,5.696837,6.283624,5.8807640999999995,5.857317500000001,0.1282715730019321,0.08524899999999999,0.08656100000000001,0.0861268,0.08609649999999999,0.0002880981777103105,2.757745,3.038355,2.8475445000000006,2.8358420000000004,0.06041319095487345,32,32,4096,28672,151936,True,3072,1
